loan_id,origination_month,original_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,loan_term_months
LN002640,2022-11,146179,4.489,780+,80-90,20-30,IL,Refinance_NoCashout,Primary,Multi_Family,ServicerE,360
LN002641,2022-10,168974,5.77,700-739,80-90,>50,LA,Refinance_Cashout,Primary,Condo,ServicerE,360
LN002642,2023-01,110980,5.317,700-739,<60,20-30,IN,Refinance_Cashout,Primary,Single_Family,ServicerC,360
LN002643,2022-07,416105,4.728,780+,>95,20-30,MO,Refinance_Cashout,Primary,Condo,ServicerC,360
LN002644,2022-12,167832,4.993,700-739,70-80,>50,OR,Purchase,Primary,Condo,ServicerD,180
LN002645,2023-01,203279,6.112,620-659,70-80,20-30,AL,Refinance_Cashout,Primary,Condo,ServicerD,240
LN002646,2022-09,314856,6.369,620-659,80-90,30-40,MD,Purchase,Primary,Townhouse,ServicerD,360
LN002647,2022-09,321910,6.134,660-699,70-80,30-40,CT,Refinance_NoCashout,Second_Home,Single_Family,ServicerC,360
LN002648,2022-11,388824,5.72,660-699,90-95,40-50,TX,Purchase,Primary,Single_Family,ServicerB,360
LN002649,2022-09,209134,5.555,700-739,60-70,20-30,LA,Purchase,Primary,Single_Family,ServicerB,360
LN002650,2023-06,174898,5.475,660-699,60-70,20-30,LA,Refinance_Cashout,Primary,Condo,ServicerD,360
LN002651,2022-07,182084,5.906,660-699,90-95,30-40,NC,Purchase,Primary,Single_Family,ServicerA,240
LN002652,2022-07,431718,5.328,660-699,70-80,<20,OK,Purchase,Primary,Single_Family,ServicerA,360
LN002653,2022-05,115192,4.666,780+,<60,30-40,MD,Refinance_Cashout,Investment,Single_Family,ServicerD,360
LN002654,2023-05,295382,4.427,780+,70-80,>50,WI,Refinance_NoCashout,Primary,Single_Family,ServicerA,180
LN002655,2023-07,150123,4.336,780+,90-95,30-40,IN,Purchase,Primary,Townhouse,ServicerB,360
LN002656,2022-09,288519,4.41,780+,90-95,30-40,VA,Purchase,Primary,Condo,ServicerB,360
LN002657,2023-05,184336,4.68,780+,90-95,30-40,SC,Refinance_NoCashout,Primary,Single_Family,ServicerD,180
LN002658,2022-02,715837,5.307,700-739,70-80,<20,OH,Purchase,Primary,Condo,ServicerD,180
LN002659,2023-11,301137,6.217,620-659,80-90,20-30,PA,Refinance_NoCashout,Primary,Single_Family,ServicerA,240
LN002660,2023-09,213197,4.288,780+,<60,20-30,WI,Purchase,Primary,Condo,ServicerB,180
LN002661,2023-05,315724,5.537,660-699,80-90,30-40,WI,Purchase,Primary,Multi_Family,ServicerC,360
LN002662,2022-12,100671,4.199,780+,80-90,>50,MI,Refinance_Cashout,Primary,Single_Family,ServicerA,360
LN002663,2022-10,191770,5.846,620-659,90-95,>50,IN,Refinance_Cashout,Investment,Single_Family,ServicerE,240
LN002664,2022-02,86657,5.862,700-739,70-80,40-50,MA,Purchase,Primary,Single_Family,ServicerB,360
LN002665,2023-01,262573,4.841,740-779,>95,30-40,CA,Purchase,Primary,Single_Family,ServicerA,360
LN002666,2023-03,248084,5.391,700-739,60-70,20-30,IN,Purchase,Primary,Single_Family,ServicerD,240
LN002667,2023-06,800000,4.892,740-779,90-95,30-40,WA,Refinance_NoCashout,Second_Home,Single_Family,ServicerA,240
LN002668,2023-04,186123,5.826,700-739,60-70,40-50,MN,Refinance_NoCashout,Primary,Single_Family,ServicerD,360
LN002669,2022-10,141880,6.32,620-659,70-80,30-40,MI,Refinance_Cashout,Primary,Single_Family,ServicerD,360
LN002670,2023-07,114318,5.461,700-739,>95,<20,IN,Purchase,Investment,Single_Family,ServicerD,180
LN002671,2022-04,559516,5.39,660-699,>95,>50,IN,Purchase,Primary,Single_Family,ServicerC,360
LN002672,2022-07,110786,4.734,740-779,70-80,<20,VA,Refinance_Cashout,Primary,Townhouse,ServicerC,240
LN002673,2023-04,242606,6.183,660-699,>95,20-30,GA,Refinance_NoCashout,Second_Home,Townhouse,ServicerB,360
LN002674,2022-09,145643,5.717,660-699,90-95,<20,CO,Refinance_NoCashout,Primary,Single_Family,ServicerA,360
LN002675,2022-03,337304,6.586,<620,70-80,20-30,GA,Refinance_NoCashout,Primary,Single_Family,ServicerE,360
LN002676,2022-01,183756,4.664,740-779,70-80,40-50,NC,Refinance_Cashout,Primary,Condo,ServicerC,180
LN002677,2023-02,242832,5.072,700-739,>95,20-30,AL,Refinance_NoCashout,Primary,Townhouse,ServicerC,360
LN002678,2022-06,157669,5.114,740-779,>95,>50,GA,Purchase,Primary,Condo,ServicerC,360
LN002679,2022-10,204051,4.829,740-779,60-70,>50,TN,Purchase,Primary,Multi_Family,ServicerE,360
LN002680,2023-02,128987,6.54,620-659,70-80,20-30,LA,Purchase,Primary,Single_Family,ServicerA,180
LN002681,2023-02,257740,6.48,<620,60-70,>50,TX,Refinance_Cashout,Primary,Single_Family,ServicerB,360
LN002682,2023-01,50000,4.397,780+,>95,30-40,OR,Purchase,Primary,Single_Family,ServicerD,360
LN002683,2023-05,235381,5.396,700-739,>95,<20,IL,Refinance_Cashout,Investment,Single_Family,ServicerC,360
LN002684,2022-05,258370,5.778,700-739,80-90,<20,OK,Refinance_Cashout,Primary,Multi_Family,ServicerD,180
LN002685,2023-04,210628,4.836,740-779,70-80,30-40,OK,Purchase,Primary,Single_Family,ServicerE,240
LN002686,2022-08,199180,4.971,740-779,70-80,<20,NJ,Purchase,Investment,Townhouse,ServicerA,360
LN002687,2023-12,442288,5.655,660-699,60-70,>50,KY,Purchase,Primary,Single_Family,ServicerC,360
LN002688,2023-11,479928,4.46,740-779,70-80,30-40,CO,Purchase,Primary,Single_Family,ServicerD,360
LN002689,2022-09,347670,5.225,700-739,70-80,40-50,OH,Purchase,Primary,Townhouse,ServicerA,360
LN002690,2023-04,391845,6.145,660-699,60-70,40-50,WA,Refinance_NoCashout,Primary,Single_Family,ServicerC,360
LN002691,2023-06,153369,4.976,700-739,80-90,30-40,MA,Purchase,Primary,Condo,ServicerB,360
LN002692,2022-06,124704,5.414,740-779,70-80,30-40,MD,Refinance_Cashout,Primary,Multi_Family,ServicerC,360
LN002693,2022-11,130837,4.884,700-739,80-90,30-40,PA,Refinance_Cashout,Primary,Single_Family,ServicerD,360
LN002694,2023-11,75982,5.026,740-779,70-80,40-50,WA,Refinance_NoCashout,Primary,Single_Family,ServicerE,360
LN002695,2022-03,351472,5.423,700-739,<60,30-40,TX,Refinance_NoCashout,Primary,Single_Family,ServicerC,360
LN002696,2023-06,378356,5.718,620-659,80-90,>50,AZ,Purchase,Primary,Condo,ServicerE,180
LN002697,2023-12,156399,4.832,700-739,>95,<20,NY,Purchase,Second_Home,Multi_Family,ServicerD,240
LN002698,2022-03,128069,6.118,<620,70-80,30-40,SC,Purchase,Primary,Single_Family,ServicerD,240
LN002699,2022-04,402587,4.455,740-779,70-80,>50,CO,Purchase,Primary,Single_Family,ServicerA,360
LN002700,2023-05,258600,5.035,740-779,70-80,<20,WA,Refinance_NoCashout,Primary,Single_Family,ServicerD,360
LN002701,2022-12,220294,6.283,620-659,90-95,30-40,IN,Purchase,Primary,Single_Family,ServicerC,360
LN002702,2022-01,264819,5.535,740-779,90-95,30-40,SC,Refinance_NoCashout,Primary,Single_Family,ServicerB,360
LN002703,2023-05,111002,6.521,<620,80-90,<20,IN,Purchase,Primary,Multi_Family,ServicerC,180
LN002704,2022-07,208968,6.386,620-659,80-90,30-40,MO,Refinance_NoCashout,Second_Home,Multi_Family,ServicerC,360
LN002705,2022-05,219402,4.994,660-699,<60,20-30,OH,Refinance_Cashout,Primary,Single_Family,ServicerA,360
LN002706,2023-10,133600,5.346,660-699,80-90,40-50,TN,Refinance_NoCashout,Primary,Single_Family,ServicerD,180
LN002707,2022-03,120472,4.894,780+,>95,30-40,NC,Refinance_Cashout,Investment,Single_Family,ServicerC,180
LN002708,2023-02,456059,4.701,740-779,60-70,20-30,SC,Refinance_NoCashout,Second_Home,Single_Family,ServicerD,360
LN002709,2023-05,183507,5.974,620-659,70-80,20-30,LA,Refinance_NoCashout,Primary,Single_Family,ServicerA,360
LN002710,2023-07,154139,5.327,660-699,80-90,30-40,OR,Refinance_Cashout,Investment,Single_Family,ServicerA,360
LN002711,2022-05,307107,5.391,740-779,70-80,30-40,OR,Refinance_Cashout,Primary,Condo,ServicerE,360
LN002712,2022-03,210539,5.715,700-739,70-80,20-30,NJ,Purchase,Primary,Condo,ServicerC,240
LN002713,2022-04,326049,4.752,700-739,80-90,30-40,TN,Refinance_Cashout,Primary,Single_Family,ServicerA,360
LN002714,2023-10,122190,6.214,620-659,<60,40-50,KY,Purchase,Primary,Single_Family,ServicerC,240
LN002715,2023-01,116356,5.331,700-739,>95,20-30,NC,Purchase,Primary,Townhouse,ServicerD,360
LN002716,2023-03,138216,6.181,660-699,60-70,<20,OK,Refinance_NoCashout,Investment,Single_Family,ServicerB,360
LN002717,2022-07,136092,5.269,700-739,70-80,20-30,CO,Purchase,Second_Home,Single_Family,ServicerA,360
LN002718,2022-03,283803,4.108,780+,90-95,40-50,TN,Purchase,Primary,Condo,ServicerD,360
LN002719,2022-11,113876,5.81,660-699,70-80,<20,LA,Refinance_Cashout,Investment,Multi_Family,ServicerE,180
LN002720,2022-01,356791,5.441,660-699,90-95,30-40,MO,Refinance_Cashout,Primary,Single_Family,ServicerA,180
LN002721,2023-09,109252,4.468,740-779,80-90,20-30,WA,Refinance_Cashout,Primary,Townhouse,ServicerE,180
LN002722,2023-05,149845,6.175,620-659,90-95,20-30,NY,Purchase,Primary,Condo,ServicerB,180
LN002723,2022-07,571735,5.45,700-739,80-90,40-50,WI,Refinance_Cashout,Primary,Single_Family,ServicerD,180
LN002724,2023-12,127696,4.548,780+,60-70,30-40,MA,Refinance_NoCashout,Primary,Single_Family,ServicerD,180
LN002725,2022-11,198978,5.889,660-699,90-95,20-30,SC,Purchase,Primary,Single_Family,ServicerE,180
LN002726,2022-12,170220,4.759,740-779,<60,>50,OH,Purchase,Primary,Condo,ServicerB,360
LN002727,2022-10,109110,4.668,740-779,80-90,40-50,NC,Refinance_Cashout,Primary,Condo,ServicerD,360
LN002728,2022-12,159300,6.19,620-659,<60,20-30,OH,Purchase,Investment,Multi_Family,ServicerE,360
LN002729,2023-01,185323,5.73,660-699,70-80,20-30,UT,Purchase,Primary,Single_Family,ServicerC,360
LN002730,2023-03,169773,6.247,<620,80-90,20-30,OH,Refinance_NoCashout,Primary,Townhouse,ServicerC,240
LN002731,2022-12,420789,4.914,700-739,70-80,30-40,TN,Purchase,Investment,Single_Family,ServicerB,360
LN002732,2023-07,203958,4.787,740-779,70-80,20-30,TX,Purchase,Primary,Condo,ServicerD,240
LN002733,2023-02,255044,4.608,740-779,90-95,>50,OH,Refinance_Cashout,Primary,Multi_Family,ServicerE,360
LN002734,2022-10,209469,5.317,780+,90-95,<20,OH,Purchase,Primary,Single_Family,ServicerC,360
LN002735,2022-05,89186,3.934,780+,80-90,<20,FL,Purchase,Investment,Townhouse,ServicerE,360
LN002736,2023-05,283203,4.727,780+,<60,40-50,CA,Purchase,Primary,Condo,ServicerD,240
LN002737,2023-02,446606,5.252,700-739,70-80,>50,FL,Purchase,Primary,Single_Family,ServicerE,360
LN002738,2022-11,300899,4.541,780+,70-80,<20,VA,Refinance_Cashout,Second_Home,Condo,ServicerD,360
LN002739,2022-09,289219,5.857,660-699,90-95,20-30,FL,Refinance_Cashout,Primary,Condo,ServicerA,360
LN002740,2022-03,201466,6.153,660-699,80-90,30-40,TX,Purchase,Primary,Townhouse,ServicerA,360
LN002741,2023-02,143337,4.769,700-739,80-90,40-50,NJ,Purchase,Primary,Single_Family,ServicerB,240
LN002742,2023-07,102561,5.653,620-659,60-70,<20,NY,Refinance_Cashout,Primary,Single_Family,ServicerE,240
LN002743,2022-11,349852,6.008,660-699,70-80,30-40,TX,Purchase,Investment,Condo,ServicerA,360
LN002744,2022-05,292890,5.111,700-739,<60,30-40,OK,Purchase,Primary,Single_Family,ServicerC,360
LN002745,2022-10,252351,6.427,620-659,60-70,20-30,NJ,Purchase,Primary,Single_Family,ServicerD,180
LN002746,2022-10,212464,4.351,780+,70-80,<20,CA,Purchase,Primary,Townhouse,ServicerB,360
LN002747,2023-05,218848,5.477,660-699,80-90,40-50,CA,Purchase,Primary,Townhouse,ServicerA,180
LN002748,2022-10,152154,5.695,660-699,70-80,40-50,MI,Refinance_Cashout,Primary,Condo,ServicerE,180
LN002749,2022-03,225109,5.068,740-779,70-80,20-30,OK,Refinance_Cashout,Primary,Townhouse,ServicerA,360
LN002750,2023-02,253395,4.95,740-779,90-95,20-30,LA,Refinance_NoCashout,Investment,Multi_Family,ServicerC,360
LN002751,2023-03,133609,5.16,740-779,60-70,40-50,CT,Refinance_Cashout,Investment,Single_Family,ServicerB,360
LN002752,2022-05,143047,5.365,740-779,80-90,30-40,CO,Refinance_NoCashout,Primary,Single_Family,ServicerD,360
LN002753,2022-09,121602,5.894,700-739,90-95,30-40,UT,Purchase,Primary,Single_Family,ServicerE,360
LN002754,2023-06,279372,5.745,700-739,70-80,20-30,CO,Refinance_Cashout,Second_Home,Condo,ServicerB,240
LN002755,2022-06,175364,6.383,<620,>95,40-50,AL,Purchase,Primary,Townhouse,ServicerA,240
LN002756,2022-04,328929,5.87,620-659,70-80,30-40,FL,Refinance_NoCashout,Primary,Multi_Family,ServicerE,360
LN002757,2023-08,194630,6.601,<620,90-95,30-40,NC,Refinance_NoCashout,Primary,Single_Family,ServicerB,180
LN002758,2022-04,165830,5.987,620-659,90-95,30-40,OR,Refinance_NoCashout,Investment,Single_Family,ServicerA,240
LN002759,2022-05,296598,4.979,740-779,60-70,<20,AZ,Refinance_Cashout,Primary,Condo,ServicerB,360
LN002760,2022-08,791776,4.902,740-779,60-70,20-30,OK,Refinance_NoCashout,Primary,Townhouse,ServicerC,360
LN002761,2022-01,222658,4.501,780+,80-90,<20,PA,Refinance_NoCashout,Investment,Single_Family,ServicerB,360
LN002762,2023-07,311046,5.238,700-739,90-95,40-50,NJ,Refinance_Cashout,Primary,Condo,ServicerB,240
LN002763,2023-04,339609,5.985,660-699,90-95,20-30,AL,Refinance_Cashout,Primary,Condo,ServicerE,360
LN002764,2023-06,88912,6.109,<620,70-80,30-40,WA,Purchase,Primary,Single_Family,ServicerA,180
LN002765,2022-11,126545,4.343,780+,>95,>50,VA,Refinance_Cashout,Primary,Single_Family,ServicerD,240
LN002766,2023-10,340203,5.364,740-779,>95,30-40,OR,Purchase,Investment,Single_Family,ServicerB,360
LN002767,2022-05,142499,4.238,740-779,80-90,<20,CO,Refinance_Cashout,Primary,Single_Family,ServicerD,180
LN002768,2022-11,60592,5.05,700-739,70-80,<20,NC,Refinance_NoCashout,Investment,Single_Family,ServicerE,360
LN002769,2022-10,157442,4.939,740-779,70-80,>50,MO,Purchase,Investment,Single_Family,ServicerD,360
LN002770,2023-01,283448,6.067,620-659,80-90,20-30,MD,Refinance_NoCashout,Investment,Single_Family,ServicerE,360
LN002771,2023-08,144286,5.978,620-659,>95,<20,SC,Purchase,Primary,Townhouse,ServicerE,360
LN002772,2023-09,131447,5.742,700-739,80-90,<20,MD,Purchase,Second_Home,Single_Family,ServicerE,180
LN002773,2022-12,209222,4.292,780+,<60,<20,MA,Purchase,Second_Home,Single_Family,ServicerD,360
LN002774,2022-07,219344,5.454,700-739,90-95,20-30,MA,Refinance_NoCashout,Investment,Single_Family,ServicerC,360
LN002775,2022-02,106306,4.427,780+,80-90,30-40,LA,Refinance_NoCashout,Investment,Townhouse,ServicerE,360
LN002776,2023-02,342558,4.878,780+,60-70,20-30,TX,Purchase,Primary,Single_Family,ServicerB,360
LN002777,2022-09,283065,4.716,740-779,80-90,30-40,MO,Refinance_Cashout,Primary,Single_Family,ServicerB,360
LN002778,2022-11,269783,4.381,780+,<60,30-40,FL,Refinance_NoCashout,Primary,Single_Family,ServicerC,180
LN002779,2023-03,114699,6.547,<620,>95,30-40,MN,Refinance_NoCashout,Primary,Single_Family,ServicerA,240
LN002780,2022-01,409681,6.657,<620,80-90,30-40,UT,Refinance_NoCashout,Investment,Single_Family,ServicerB,360
LN002781,2022-06,136740,5.215,700-739,90-95,40-50,OH,Refinance_Cashout,Primary,Condo,ServicerB,360
LN002782,2023-08,170901,6.828,620-659,70-80,<20,LA,Refinance_NoCashout,Primary,Single_Family,ServicerB,360
LN002783,2023-05,490890,4.93,700-739,70-80,20-30,TN,Refinance_Cashout,Investment,Single_Family,ServicerA,240
LN002784,2023-01,341964,5.1,700-739,80-90,40-50,OR,Purchase,Investment,Condo,ServicerE,360
LN002785,2022-02,268087,6.102,620-659,80-90,<20,CT,Refinance_Cashout,Primary,Single_Family,ServicerC,360
LN002786,2022-01,92384,4.359,780+,70-80,30-40,IN,Purchase,Primary,Townhouse,ServicerB,240
LN002787,2022-11,347549,4.903,700-739,60-70,30-40,UT,Refinance_NoCashout,Second_Home,Multi_Family,ServicerD,360
LN002788,2022-10,125840,5.745,660-699,60-70,<20,OR,Refinance_NoCashout,Investment,Townhouse,ServicerC,360
LN002789,2023-01,191226,5.155,700-739,<60,40-50,PA,Refinance_NoCashout,Second_Home,Single_Family,ServicerC,360
LN002790,2022-09,231312,5.614,660-699,70-80,40-50,PA,Refinance_Cashout,Investment,Multi_Family,ServicerE,240
LN002791,2022-07,402180,5.294,700-739,>95,20-30,LA,Refinance_Cashout,Investment,Single_Family,ServicerC,240
LN002792,2022-04,235503,5.339,700-739,60-70,20-30,NC,Refinance_NoCashout,Primary,Townhouse,ServicerA,360
LN002793,2023-11,218412,5.326,700-739,<60,20-30,CO,Purchase,Primary,Townhouse,ServicerE,360
LN002794,2022-11,220766,6.154,620-659,80-90,20-30,AL,Refinance_NoCashout,Primary,Multi_Family,ServicerD,180
LN002795,2022-06,312856,5.041,740-779,70-80,30-40,TN,Refinance_NoCashout,Primary,Multi_Family,ServicerA,360
LN002796,2023-10,250318,4.312,780+,80-90,30-40,KY,Purchase,Primary,Single_Family,ServicerC,360
LN002797,2023-04,222084,4.383,740-779,60-70,<20,TX,Refinance_NoCashout,Primary,Condo,ServicerC,360
LN002798,2023-04,202020,5.197,700-739,70-80,20-30,PA,Purchase,Primary,Single_Family,ServicerA,180
LN002799,2023-06,138070,4.523,780+,70-80,<20,IL,Refinance_NoCashout,Investment,Single_Family,ServicerC,360
LN002800,2022-02,333273,5.193,740-779,70-80,>50,WI,Purchase,Primary,Single_Family,ServicerD,240
LN002801,2023-10,145592,4.665,740-779,<60,20-30,LA,Refinance_NoCashout,Second_Home,Multi_Family,ServicerB,360
LN002802,2022-01,237746,5.64,700-739,60-70,30-40,WI,Purchase,Primary,Townhouse,ServicerB,360
LN002803,2022-08,355570,5.827,660-699,70-80,>50,AL,Purchase,Primary,Multi_Family,ServicerE,360
LN002804,2022-08,139567,4.869,780+,80-90,30-40,CT,Refinance_Cashout,Second_Home,Multi_Family,ServicerB,360
LN002805,2023-12,142170,6.671,<620,80-90,20-30,MN,Refinance_NoCashout,Primary,Single_Family,ServicerE,240
LN002806,2023-11,106434,6.05,660-699,90-95,30-40,IN,Purchase,Primary,Townhouse,ServicerE,240
LN002807,2023-11,264347,4.784,740-779,70-80,20-30,TN,Refinance_Cashout,Primary,Single_Family,ServicerB,360
LN002808,2023-10,393426,5.461,660-699,60-70,20-30,IL,Refinance_Cashout,Primary,Single_Family,ServicerA,240
LN002809,2023-09,135650,6.322,660-699,<60,40-50,TN,Refinance_NoCashout,Primary,Single_Family,ServicerA,360
LN002810,2022-02,164566,6.009,660-699,80-90,30-40,GA,Purchase,Primary,Single_Family,ServicerA,360
LN002811,2022-07,112824,5.283,700-739,70-80,30-40,MA,Refinance_Cashout,Primary,Townhouse,ServicerD,360
LN002812,2022-01,744922,4.458,780+,60-70,>50,KY,Refinance_Cashout,Primary,Townhouse,ServicerC,360
LN002813,2022-01,233396,6.511,<620,70-80,30-40,MI,Refinance_Cashout,Investment,Single_Family,ServicerD,360
LN002814,2023-02,226172,4.974,740-779,90-95,30-40,OR,Refinance_Cashout,Primary,Single_Family,ServicerD,360
LN002815,2022-06,293266,5.86,660-699,70-80,<20,OK,Refinance_NoCashout,Primary,Single_Family,ServicerC,180
LN002816,2022-04,230678,6.749,<620,80-90,<20,CA,Purchase,Second_Home,Single_Family,ServicerE,360
LN002817,2022-09,239321,5.41,740-779,80-90,>50,CO,Refinance_Cashout,Investment,Townhouse,ServicerE,360
LN002818,2022-10,170855,5.395,700-739,60-70,20-30,WI,Refinance_Cashout,Investment,Single_Family,ServicerE,360
LN002819,2022-12,106143,5.391,700-739,60-70,30-40,KY,Purchase,Primary,Multi_Family,ServicerD,180
LN002820,2022-06,169878,4.853,780+,60-70,20-30,NC,Refinance_Cashout,Primary,Multi_Family,ServicerC,360
LN002821,2022-10,128591,4.921,780+,60-70,>50,CT,Refinance_Cashout,Second_Home,Single_Family,ServicerA,360
LN002822,2023-05,345691,6.314,620-659,90-95,>50,GA,Refinance_Cashout,Primary,Condo,ServicerB,360
LN002823,2023-06,239729,5.127,740-779,60-70,20-30,GA,Refinance_Cashout,Primary,Single_Family,ServicerB,360
LN002824,2022-12,130641,5.027,700-739,<60,30-40,NC,Purchase,Second_Home,Townhouse,ServicerC,360
LN002825,2023-07,352150,5.943,660-699,70-80,20-30,VA,Refinance_Cashout,Investment,Condo,ServicerD,360
LN002826,2022-11,284493,5.166,700-739,70-80,20-30,WA,Purchase,Primary,Single_Family,ServicerC,240
LN002827,2022-09,225320,5.338,740-779,80-90,20-30,VA,Refinance_NoCashout,Second_Home,Single_Family,ServicerA,240
LN002828,2022-02,193590,6.385,620-659,70-80,40-50,LA,Purchase,Primary,Townhouse,ServicerA,360
LN002829,2023-06,251278,6.104,<620,>95,20-30,CT,Refinance_Cashout,Primary,Townhouse,ServicerC,240
LN002830,2023-03,337439,5.169,700-739,90-95,>50,FL,Purchase,Primary,Single_Family,ServicerE,240
LN002831,2022-07,301973,5.521,660-699,70-80,40-50,WI,Refinance_Cashout,Primary,Single_Family,ServicerE,180
LN002832,2022-07,280955,4.955,700-739,70-80,40-50,MN,Purchase,Investment,Multi_Family,ServicerC,360
LN002833,2023-04,161849,4.999,700-739,60-70,>50,VA,Refinance_Cashout,Primary,Condo,ServicerD,180
LN002834,2022-04,456791,5.609,620-659,70-80,>50,OH,Refinance_NoCashout,Investment,Condo,ServicerE,360
LN002835,2023-12,174834,5.114,740-779,70-80,20-30,WI,Refinance_NoCashout,Primary,Condo,ServicerD,240
LN002836,2022-12,113225,4.515,700-739,<60,>50,MI,Refinance_Cashout,Primary,Condo,ServicerD,240
LN002837,2022-06,329552,4.545,740-779,70-80,30-40,OR,Purchase,Primary,Condo,ServicerC,360
LN002838,2023-10,81178,5.256,700-739,<60,40-50,LA,Refinance_Cashout,Primary,Townhouse,ServicerA,180
LN002839,2023-08,162187,4.86,740-779,80-90,30-40,CT,Refinance_NoCashout,Primary,Condo,ServicerB,360
LN002840,2022-06,306207,6.394,<620,<60,>50,LA,Purchase,Second_Home,Multi_Family,ServicerC,360
LN002841,2023-01,291699,4.924,740-779,<60,40-50,KY,Purchase,Primary,Condo,ServicerB,360
LN002842,2022-03,151874,5.961,660-699,70-80,30-40,CO,Refinance_NoCashout,Primary,Single_Family,ServicerA,360
LN002843,2022-06,235084,5.992,<620,<60,30-40,WA,Refinance_Cashout,Primary,Single_Family,ServicerD,360
LN002844,2022-10,194547,5.318,740-779,70-80,>50,UT,Refinance_NoCashout,Primary,Single_Family,ServicerE,360
LN002845,2023-03,142180,5.802,620-659,70-80,20-30,VA,Purchase,Primary,Condo,ServicerA,360
